name,ks_score,ks_sign,p_value,t_test_p_value,diff_means
K04891.potassium_voltage.gated_channel_Shal.related_subfamily_D_member_1.,0.3,+,0.11774229288,0.0603940393361,1.4630315355e-06
K10455.kelch.like_protein_18.,0.3,-,0.11774229288,0.0946493604391,-5.41284761311e-06
K00602.phosphoribosylaminoimidazolecarboxamide_formyltransferase_._IMPcyclohydrolase.,0.3,+,0.11774229288,0.142594396694,8.03998547113e-05
K02876.large_subunit_ribosomal_protein_L15.,0.3,+,0.11774229288,0.0627364219029,4.38179821659e-05
K10899.ATP.dependent_DNA_helicase_Q1.,0.3,+,0.11774229288,0.730991785987,4.52641552494e-07
K14651..,0.3,+,0.11774229288,0.10017146904,4.5014996052e-07
K02878.large_subunit_ribosomal_protein_L16.,0.3,+,0.11774229288,0.078123276738,4.68030725808e-05
K07542.phosphatidylinositol_glycan._class_V.,0.3,+,0.11774229288,0.0509141684952,1.48648712028e-06
K13884.macrophage_receptor_with_collagenous_structure.,0.3,+,0.11774229288,0.0102914519162,3.40430403883e-06
K10357.myosin_V.,0.3,+,0.11774229288,0.142643380131,1.29353043107e-06
K14809..,0.3,+,0.11774229288,0.0787854261955,6.02733061565e-06
K04792.mycobactin_peptide_synthetase_MbtF.,0.3,+,0.11774229288,0.00752626221473,2.27819131693e-07
K14492..,0.3,+,0.11774229288,0.00469744240605,2.77021895534e-06
K06631.polo.like_kinase_1.,0.3,+,0.11774229288,0.0840420165415,4.29329667798e-06
K03649.TDG.mug_DNA_glycosylase_family_protein.,0.3,+,0.11774229288,0.00981179654532,4.61349479131e-05
K02519.translation_initiation_factor_IF.2.,0.3,+,0.11774229288,0.0230243367613,5.17084827349e-05
K02600.N_utilization_substance_protein_A.,0.3,+,0.11774229288,0.0518055813482,3.93452889465e-05
K06066.CBF1_interacting_corepressor.,0.3,+,0.11774229288,0.615707173081,1.89890066344e-07
K00510.heme_oxygenase.,0.292857142857,-,0.135556801552,0.0279811702454,-2.06163025272e-06
K15597..,0.292857142857,-,0.135556801552,0.027004613309,-1.14864157342e-06
K03599.stringent_starvation_protein_A.,0.292857142857,-,0.135556801552,0.635681709439,-3.80058968748e-06
K09706.hypothetical_protein.,0.292857142857,-,0.135556801552,0.0557025436156,-1.40240776984e-05
K09988.hypothetical_protein.,0.292857142857,-,0.135556801552,0.033754726453,-1.37982064987e-05
K03230.type_III_secretion_protein_SctV.,0.292857142857,-,0.135556801552,0.00990407764353,-3.58931857287e-06
K01800.maleylacetoacetate_isomerase.,0.292857142857,-,0.135556801552,0.0418802503644,-9.06423692071e-06
K14211.elastin.,0.292857142857,-,0.135556801552,0.0119598570512,-2.63777844776e-07
K05644.ATP.binding_cassette._subfamily_A_.ABC1.._member_4.,0.292857142857,-,0.135556801552,0.0298541096254,-4.11087356342e-08
K00254.dihydroorotate_dehydrogenase.,0.292857142857,-,0.135556801552,0.113111764499,-1.1445637418e-05
K02506.leader_peptidase_HopD.,0.292857142857,-,0.135556801552,0.0145139603089,-3.49465081908e-06
K09422.myb_proto.oncogene_protein._plant.,0.292857142857,-,0.135556801552,0.0183732984298,-4.84433468291e-06
K05185.gamma.aminobutyric_acid_.GABA._A_receptor_epsilon.,0.292857142857,-,0.135556801552,0.0202555555061,-6.11487891916e-07
K02510.2.4.dihydroxyhept.2.ene.1.7.dioic_acid_aldolase.,0.292857142857,-,0.135556801552,0.0693449429583,-1.37140829116e-05
K03229.type_III_secretion_protein_SctU.,0.292857142857,-,0.135556801552,0.0123409746177,-4.37231821925e-06
K11905.type_VI_secretion_system_protein.,0.292857142857,-,0.135556801552,0.031269758613,-1.17063095675e-05
K03799.heat_shock_protein_HtpX.,0.292857142857,-,0.135556801552,0.02751250559,-6.05632467826e-05
K10673.streptomycin_3..kinase.,0.292857142857,-,0.135556801552,0.146804990817,-1.41828120369e-05
K07493.putative_transposase.,0.292857142857,-,0.135556801552,0.0461645306607,-0.000249214315053
K05571.multicomponent_Na..H._antiporter_subunit_G.,0.292857142857,-,0.135556801552,0.0895754256451,-2.19021350504e-06
K11893.type_VI_secretion_system_protein_ImpJ.,0.292857142857,-,0.135556801552,0.0444389955765,-1.00579267667e-05
K05390.potassium_large_conductance_calcium.activated_channel_subfamily_Malpha._invertebrate.,0.292857142857,-,0.135556801552,0.103326283731,-7.04883148317e-07
K08659.dipeptidase.,0.292857142857,-,0.135556801552,0.0500814607739,-0.00020401772667
K04760.transcription_elongation_factor_GreB.,0.292857142857,-,0.135556801552,0.619022515557,-3.72292055654e-06
K06324.spore_coat_protein_A.,0.292857142857,-,0.135556801552,0.194467004573,-6.84062600088e-06
K11896.type_VI_secretion_system_protein_ImpG.,0.292857142857,-,0.135556801552,0.0380618059245,-1.18225449645e-05
K11260.formylmethanofuran_dehydrogenase_subunit_G.,0.292857142857,-,0.135556801552,0.0244908368814,-1.09770140975e-05
K07508.acetyl.CoA_acyltransferase_2.,0.292857142857,-,0.135556801552,0.165353265131,-3.99608603034e-06
K12291.pilus_assembly_protein_HofP.,0.292857142857,-,0.135556801552,0.854415189313,-1.18442843846e-06
K03841.fructose.1.6.bisphosphatase_I.,0.292857142857,-,0.135556801552,0.798631096208,-1.1533486082e-05
K13114.pinin.,0.292857142857,-,0.135556801552,0.0219745246482,-1.52645599228e-06
K11263.acetyl..propionyl.CoA_carboxylase._biotin_carboxylase._biotincarboxyl_carrier_protein.,0.292857142857,-,0.135556801552,0.109216818624,-2.1649819546e-05
K14819..,0.292857142857,-,0.135556801552,0.807636275033,-6.76759537115e-07
K00843.aminotransferase.,0.292857142857,-,0.135556801552,0.298486827274,-3.02625659974e-05
K05834.homoserine.homoserine_lactone_efflux_protein.,0.292857142857,-,0.135556801552,0.235735586628,-3.21823613516e-05
K12678.AIDA.I_adhesin.like_protein.,0.292857142857,-,0.135556801552,0.338016957843,-6.85438972761e-06
K14287.methionine_aminotransferase.,0.292857142857,+,0.135556801552,0.851756574655,1.74501992013e-06
K03186.3.octaprenyl.4.hydroxybenzoate_carboxy.lyase_UbiX.,0.292857142857,-,0.135556801552,0.0862302388644,-1.92008537124e-05
K10857.exodeoxyribonuclease_X.,0.292857142857,-,0.135556801552,0.920193622802,-5.55081127505e-07
K08567.hydrogenase_2_maturation_protease.,0.292857142857,-,0.135556801552,0.552867662146,-4.39926235808e-06
K09707.hypothetical_protein.,0.292857142857,-,0.135556801552,0.0311470122389,-2.70209968615e-05
K01914.aspartate..ammonia_ligase.,0.292857142857,-,0.135556801552,0.166480665679,-6.96109673606e-05
K02011.iron.III._transport_system_permease_protein.,0.292857142857,-,0.135556801552,0.0495079862318,-4.56132012415e-05
K11440.choline_dehydrogenase.,0.292857142857,-,0.135556801552,0.0177023374516,-4.19913509681e-06
K04572.neurofilament_light_polypeptide.,0.292857142857,-,0.135556801552,0.0299974043101,-4.73390929918e-06
K15770..,0.292857142857,-,0.135556801552,0.0975547864862,-1.98143468373e-05
K15019..,0.292857142857,-,0.135556801552,0.183373210753,-1.11136030657e-05
K01091.phosphoglycolate_phosphatase.,0.292857142857,+,0.135556801552,0.608546684533,3.0506226925e-05
K08687.N.carbamoylsarcosine_amidase.,0.292857142857,-,0.135556801552,0.328100010939,-2.17696548364e-06
K03544.ATP.dependent_Clp_protease_ATP.binding_subunit_ClpX.,0.292857142857,-,0.135556801552,0.693484309638,-1.20280989151e-05
K00924.phosphatidylinositol.4.phosphate_3.kinase.,0.292857142857,-,0.135556801552,0.0746943553488,-8.6365428091e-05
K04074.cell_division_initiation_protein.,0.292857142857,-,0.135556801552,0.16888901579,-3.46008692521e-05
K08305.membrane.bound_lytic_murein_transglycosylase_B.,0.292857142857,+,0.135556801552,0.511153914041,5.84467292755e-06
K02302.uroporphyrin.III_C.methyltransferase_._precorrin.2_dehydrogenase_.sirohydrochlorin_ferrochelatase.,0.292857142857,-,0.135556801552,0.398923048307,-7.8562495212e-06
K03611.disulfide_bond_formation_protein_DsbB.,0.292857142857,-,0.135556801552,0.213376652889,-9.18350435335e-06
K01068.palmitoyl.CoA_hydrolase.,0.292857142857,-,0.135556801552,0.472530883263,-5.03241033163e-06
K03726.helicase.,0.292857142857,-,0.135556801552,0.0314749611264,-1.90568182693e-05
K04748.nitric.oxide_reductase_NorQ_protein.,0.292857142857,-,0.135556801552,0.564737280673,-1.11075673132e-05
K01875.seryl.tRNA_synthetase.,0.292857142857,-,0.135556801552,0.311671353331,-2.60888928859e-05
K07040.mannosyl.3.phosphoglycerate_phosphatase.,0.292857142857,-,0.135556801552,0.171705088161,-3.01477976144e-05
K09697.sodium_transport_system_ATP.binding_protein.,0.292857142857,-,0.135556801552,0.0655333267271,-5.21011108746e-05
K00257.isoquinoline_1.oxidoreductase.,0.292857142857,+,0.135556801552,0.910439620382,1.06315374039e-05
K01057.6.phosphogluconolactonase.,0.292857142857,+,0.135556801552,0.284769881803,1.98847451301e-05
K14682..,0.292857142857,+,0.135556801552,0.944978273862,4.76076886549e-07
K04762.ribosome.associated_heat_shock_protein_Hsp15.,0.292857142857,+,0.135556801552,0.0124134925141,2.98129722866e-05
K07709.two.component_system._NtrC_family._sensor_histidine_kinase_HydH.,0.292857142857,+,0.135556801552,0.0512621648943,1.86483825946e-05
K00676.ribosomal.protein.alanine_N.acetyltransferase.,0.292857142857,+,0.135556801552,0.95572042563,4.78476381502e-06
K03100.signal_peptidase_I.,0.292857142857,+,0.135556801552,0.122651498943,4.97561709809e-05
K03408.purine.binding_chemotaxis_protein_CheW.,0.292857142857,+,0.135556801552,0.709776855963,2.2591165357e-05
K08722.5..nucleotidase.,0.292857142857,+,0.135556801552,0.609817117754,2.84672251355e-05
K05338.holin.like_protein.,0.292857142857,-,0.135556801552,0.217764982715,-5.41580300374e-06
K01759.lactoylglutathione_lyase.,0.292857142857,-,0.135556801552,0.499155399492,-7.66764220596e-05
K07666.two.component_system._OmpR_family._response_regulator_QseB.,0.292857142857,+,0.135556801552,0.0311370159893,2.33828446441e-05
K13169.splicing_factor._arginine.serine.rich_17.,0.292857142857,+,0.135556801552,0.469083796471,8.81145089517e-07
K02418.flagellar_protein_FliO.FliZ.,0.292857142857,+,0.135556801552,0.345410960843,6.47909722335e-06
K01917.glutathionylspermidine_synthase.,0.292857142857,+,0.135556801552,0.255809307104,2.68414112696e-05
K02417.flagellar_motor_switch_protein_FliN.FliY.,0.292857142857,+,0.135556801552,0.656308745592,8.25539386883e-06
K13412.calcium.dependent_protein_kinase.,0.292857142857,+,0.135556801552,0.108872248297,7.20528577572e-06
K11529.glycerate_kinase.,0.292857142857,-,0.135556801552,0.0770390074226,-3.53348031494e-06
K12502.MPBQ.MSBQ_methyltransferase.,0.292857142857,-,0.135556801552,0.420582157503,-3.26515007913e-06
K05662.ATP.binding_cassette._subfamily_B_.MDR.TAP.._member_7.,0.292857142857,+,0.135556801552,0.621006060493,2.69714879162e-07
K01926.AT.rich_DNA.binding_protein.,0.292857142857,+,0.135556801552,0.207600240649,2.29848345774e-05
K06966.protein_pelota.,0.292857142857,+,0.135556801552,0.0923905278667,4.0828010505e-05
K07097.lipopolysaccharide_export_system_permease_protein.,0.292857142857,+,0.135556801552,0.0350181531492,2.13463167901e-05
K07578.homologs_of_the_eukaryotic_argonaute_protein.,0.292857142857,+,0.135556801552,0.227795381274,2.88513352223e-06
K06158.ATP.binding_cassette._sub.family_F._member_3.,0.292857142857,+,0.135556801552,0.373755960753,4.14059408034e-05
K00106.xanthine_dehydrogenase.oxidase.,0.292857142857,-,0.135556801552,0.20623957854,-4.78557061386e-06
K12112.evolved_beta.galactosidase_subunit_beta.,0.292857142857,+,0.135556801552,0.0400579098264,4.83203838975e-05
K14121.energy.converting_hydrogenase_B_subunit_L.,0.292857142857,-,0.135556801552,0.261103376787,-3.10171039934e-06
K08876.SCY1.like.,0.292857142857,+,0.135556801552,0.301234073171,1.42004516177e-06
K00066.GDP.mannose_6.dehydrogenase.,0.292857142857,+,0.135556801552,0.136833875111,1.8345012541e-05
K12276.MSHA_biogenesis_protein_MshE.,0.292857142857,+,0.135556801552,0.157512116007,7.27211329988e-07
K00069.15.hydroxyprostaglandin_dehydrogenase_.NAD..,0.292857142857,+,0.135556801552,0.124614406892,2.58443665581e-06
K01341.kexin.,0.292857142857,+,0.135556801552,0.310205144357,2.41522478523e-07
K02337.DNA_polymerase_III_subunit_alpha.,0.292857142857,+,0.135556801552,0.0969494721995,0.000287128806724
K04345.protein_kinase_A.,0.292857142857,+,0.135556801552,0.11549678772,3.75762894002e-05
K12868.pre.mRNA.splicing_factor_SYF2.,0.292857142857,+,0.135556801552,0.241205075527,3.6541157448e-06
K15719..,0.292857142857,+,0.135556801552,0.706287494893,2.61371190431e-07
K04688.p70_ribosomal_S6_kinase.,0.292857142857,+,0.135556801552,0.0180731433759,1.53057504977e-05
K04306.leucine.rich_repeat.containing_G_protein.coupled_receptor_7.,0.292857142857,+,0.135556801552,0.00858617821059,6.36692092842e-07
K05990.alpha.L.rhamnosidase.,0.292857142857,+,0.135556801552,0.0136031940835,2.70046175804e-06
K06115.spectrin_beta.,0.292857142857,+,0.135556801552,0.101088770116,5.0899835021e-07
K06666.glucose_repression_regulatory_protein_TUP1.,0.292857142857,+,0.135556801552,0.0461457029003,1.21376626508e-06
K15202..,0.292857142857,+,0.135556801552,0.752928532459,2.57172093651e-07
K01402.matrix_metalloproteinase.8_.neutrophil_collagenase..,0.292857142857,+,0.135556801552,0.0619889604605,1.41151668753e-06
K11730.acyl.CoA_dehydrogenase_family_member_11.,0.292857142857,-,0.135556801552,0.89635309167,-5.73108625672e-07
K14152.phosphoribosyl.ATP_pyrophosphohydrolase_._phosphoribosyl.AMPcyclohydrolase_._histidinol_dehydrogenase_.EC.3.6.1.31_3.5.4.191.1.1.23..,0.292857142857,-,0.135556801552,0.398887077177,-4.96983709124e-07
K03274.ADP.L.glycero.D.manno.heptose_6.epimerase.,0.292857142857,+,0.135556801552,0.0397465336609,2.583455884e-05
K13930.triphosphoribosyl.dephospho.CoA_synthase.,0.285714285714,-,0.155497818417,0.0250774654337,-5.08605880141e-06
K01271.Xaa.Pro_dipeptidase.,0.285714285714,-,0.155497818417,0.237068730971,-5.05783554051e-05
K00150.glyceraldehyde.3.phosphate_dehydrogenase_.NAD.P...,0.285714285714,-,0.155497818417,0.0733026987114,-8.3139485147e-06
K00387.sulfite_oxidase.,0.285714285714,-,0.155497818417,0.11565472258,-1.06385528045e-06
K05567.multicomponent_Na..H._antiporter_subunit_C.,0.285714285714,-,0.155497818417,0.131558019847,-8.24691383917e-06
K03400.long.chain.fatty.acyl.CoA_reductase.,0.285714285714,-,0.155497818417,0.0245664596262,-2.61949142443e-05
K10817.erythronolide_synthase.,0.285714285714,-,0.155497818417,0.0920096588899,-1.16221644407e-07
K15371..,0.285714285714,-,0.155497818417,0.084273660952,-3.63421124932e-06
K11315.transcriptional_adapter_3.,0.285714285714,-,0.155497818417,0.0148117642068,-3.21346086444e-07
K00033.6.phosphogluconate_dehydrogenase.,0.285714285714,-,0.155497818417,0.0674822106185,-0.000106935967137
K02603.origin_recognition_complex_subunit_1.,0.285714285714,-,0.155497818417,0.0105834204082,-1.12318915692e-06
K08077.UDP.sugar_diphosphatase.,0.285714285714,-,0.155497818417,0.0221043042427,-1.08341915464e-06
K15654..,0.285714285714,-,0.155497818417,0.0797110682351,-3.33427439523e-05
K02810.PTS_system._sucrose.specific_IIC_component.,0.285714285714,-,0.155497818417,0.0320819209179,-4.91499753402e-06
K09700.hypothetical_protein.,0.285714285714,-,0.155497818417,0.133305189739,-1.38648653291e-06
K12204.defect_in_organelle_trafficking_protein_DotC.,0.285714285714,-,0.155497818417,0.0901121295678,-7.6843294047e-06
K02233.adenosylcobinamide.GDP_ribazoletransferase.,0.285714285714,-,0.155497818417,0.179259120592,-0.000153737913242
K00050.hydroxypyruvate_reductase.,0.285714285714,-,0.155497818417,0.0421792310679,-3.37380890889e-05
K03277.heptosyltransferase_IV.,0.285714285714,-,0.155497818417,0.118762561968,-8.50958466166e-06
K03288.MFS_transporter._MHS_family._citrate.tricarballylate.H._symporter.,0.285714285714,-,0.155497818417,0.0139166929928,-4.26811563423e-06
K00392.sulfite_reductase_.ferredoxin..,0.285714285714,-,0.155497818417,0.0386664800102,-1.44774817937e-05
K14708..,0.285714285714,-,0.155497818417,0.0237689743157,-3.89317300696e-06
K12617.DNA_topoisomerase_2.associated_protein_PAT1.,0.285714285714,-,0.155497818417,0.0155418973883,-7.67021484173e-08
K07178.RIO_kinase_1.,0.285714285714,-,0.155497818417,0.138033862981,-4.78546086318e-06
K12206.intracellular_multiplication_protein_IcmB.,0.285714285714,-,0.155497818417,0.13028032581,-8.26934986327e-06
K01725.cyanate_lyase.,0.285714285714,-,0.155497818417,0.419484573839,-4.25244658895e-06
K03324.phosphate.Na._symporter._PNaS_family.,0.285714285714,+,0.155497818417,0.994597164195,2.55693023969e-07
K02616.phenylacetic_acid_degradation_operon_negative_regulatory_protein.,0.285714285714,-,0.155497818417,0.421954413676,-8.47738515316e-06
K06950.ribosome_biogenesis_GTPase.,0.285714285714,-,0.155497818417,0.970734811839,-2.34745364498e-06
K01679.fumarate_hydratase._class_II.,0.285714285714,-,0.155497818417,0.10739953519,-0.00013183033239
K01720.2.methylcitrate_dehydratase.,0.285714285714,-,0.155497818417,0.0450287810661,-1.02037800457e-05
K02480.two.component_system._NarL_family._sensor_kinase.,0.285714285714,-,0.155497818417,0.108261592499,-2.47945826941e-05
K14091.ech_hydrogenase_subunit_F.,0.285714285714,-,0.155497818417,0.130979047041,-1.292202327e-05
K03367.D.alanine..poly.phosphoribitol._ligase_subunit_1.,0.285714285714,-,0.155497818417,0.0250756064182,-0.000113916037456
K00817.histidinol.phosphate_aminotransferase.,0.285714285714,-,0.155497818417,0.290570349541,-0.00051951979196
K01616.2.oxoglutarate_decarboxylase.,0.285714285714,-,0.155497818417,0.0416177858105,-7.49418920814e-07
K00019.3.hydroxybutyrate_dehydrogenase.,0.285714285714,-,0.155497818417,0.10757713708,-7.05693350714e-05
K06307.spore_germination_protein.,0.285714285714,-,0.155497818417,0.028770808693,-1.27915662386e-05
K14376.poly.A._polymerase.,0.285714285714,-,0.155497818417,0.0324442778322,-4.86371203715e-07
K02501.glutamine_amidotransferase.,0.285714285714,-,0.155497818417,0.949314369435,-1.28820031098e-06
K00984.streptomycin_3..adenylyltransferase.,0.285714285714,-,0.155497818417,0.0419220396297,-2.37926187816e-05
K06446.acyl.CoA_dehydrogenase.,0.285714285714,-,0.155497818417,0.13042402489,-5.79478071955e-06
K12239.dihydroaeruginoic_acid_synthetase.,0.285714285714,-,0.155497818417,0.785548646848,-1.0054441825e-06
K08963.methylthioribose.1.phosphate_isomerase.,0.285714285714,-,0.155497818417,0.0563340037914,-2.22870851294e-05
K01821.4.oxalocrotonate_tautomerase.,0.285714285714,-,0.155497818417,0.130047213993,-4.01355883338e-05
K06778.protein_tyrosine_phosphatase._receptor_type._S.,0.285714285714,-,0.155497818417,0.160137446785,-1.33108943474e-06
K01112.2.deoxyglucose.6.phosphatase.,0.285714285714,+,0.155497818417,0.479022703036,2.98125843017e-05
K02279.pilus_assembly_protein_CpaB.,0.285714285714,-,0.155497818417,0.0482820645921,-2.62372511566e-05
K02592.nitrogenase_molybdenum.iron_protein_NifN.,0.285714285714,-,0.155497818417,0.121113464444,-1.64458177828e-06
K00968.choline.phosphate_cytidylyltransferase.,0.285714285714,-,0.155497818417,0.258137803874,-7.24744762833e-05
K07646.two.component_system._OmpR_family._sensor_histidine_kinase_KdpD.,0.285714285714,-,0.155497818417,0.721857889334,-8.86929413157e-06
K04784.yersiniabactin_nonribosomal_peptide_synthetase.,0.285714285714,-,0.155497818417,0.614676074699,-3.22640848437e-06
K00866.choline_kinase.,0.285714285714,-,0.155497818417,0.0531681068366,-4.0658242713e-06
K06936.queuosine_biosynthesis_protein_QueC.,0.285714285714,-,0.155497818417,0.0599191181876,-9.09640743456e-06
K00119.glucose.fructose_oxidoreductase.,0.285714285714,-,0.155497818417,0.0588871207885,-7.40384174357e-05
K01925.UDP.N.acetylmuramoylalanine..D.glutamate_ligase.,0.285714285714,-,0.155497818417,0.997093589813,-1.89190528682e-07
K07089.mannosyl.3.phosphoglycerate_phosphatase.,0.285714285714,-,0.155497818417,0.0564091761968,-5.6262102942e-05
K06419.small_acid.soluble_spore_protein_B_.major_beta.type_SASP..,0.285714285714,-,0.155497818417,0.179092387642,-2.49954928264e-05
K06298.germination_protein_M.,0.285714285714,-,0.155497818417,0.0143539479078,-3.68634719257e-05
K11444.two.component_system._chemotaxis_family._response_regulator_WspR.,0.285714285714,-,0.155497818417,0.143320042265,-2.15299794026e-05
K12240.pyochelin_synthetase.,0.285714285714,+,0.155497818417,0.929943621676,2.17159020692e-07
K03273.D.glycero.D.manno.heptose_1.7.bisphosphate_phosphatase.,0.285714285714,-,0.155497818417,0.956182378462,-1.90501064613e-06
K03495.glucose_inhibited_division_protein_A.,0.285714285714,+,0.155497818417,0.0456705411853,5.16737933346e-05
K03535.MFS_transporter._ACS_family._glucarate_transporter.,0.285714285714,+,0.155497818417,0.756630756378,6.61576653248e-06
K06694.26S_proteasome_non.ATPase_regulatory_subunit_10.,0.285714285714,+,0.155497818417,0.385934840544,8.55184343174e-06
K07096.lipopolysaccharide_export_system_permease_protein.,0.285714285714,+,0.155497818417,0.145634860538,1.34509344931e-05
K07755.arsenite_methyltransferase.,0.285714285714,-,0.155497818417,0.227338909673,-5.3435612138e-06
K00102.D.lactate_dehydrogenase_.cytochrome..,0.285714285714,+,0.155497818417,0.649109770712,5.39566642506e-06
K14980..,0.285714285714,+,0.155497818417,0.384780971766,3.33345004762e-06
K02392.flagellar_basal.body_rod_protein_FlgG.,0.285714285714,+,0.155497818417,0.122325305726,1.93347197781e-05
K10875.DNA_repair_and_recombination_protein_RAD54_and_RAD54.like_protein.,0.285714285714,+,0.155497818417,0.203915293611,1.19810527634e-05
K00303.sarcosine_oxidase._subunit_beta.,0.285714285714,-,0.155497818417,0.738450711204,-1.5216797661e-06
K06906.MFS_transporter._UMF1_family.,0.285714285714,+,0.155497818417,0.893071086553,1.18262847471e-06
K06365.response_regulator_aspartate_phosphatase_G.,0.285714285714,+,0.155497818417,0.0283750032166,9.66258722938e-06
K12790.intimin.,0.285714285714,+,0.155497818417,0.109252214013,2.29810679634e-06
K08974.putative_membrane_protein.,0.285714285714,+,0.155497818417,0.182436800452,2.52836228096e-05
K05811.putative_lipoprotein.,0.285714285714,+,0.155497818417,0.297430685881,6.18323205334e-06
K07092.lipopolysaccharide_export_system_permease_protein.,0.285714285714,+,0.155497818417,0.59538590683,3.37081644726e-06
K00112.glycerol.3.phosphate_dehydrogenase_subunit_B.,0.285714285714,+,0.155497818417,0.597629601707,3.5852646761e-06
K02408.flagellar_hook.basal_body_complex_protein_FliE.,0.285714285714,+,0.155497818417,0.819233760107,2.09704744477e-06
K11147.dehydrogenase.reductase_SDR_family_member_4.,0.285714285714,+,0.155497818417,0.424076628605,6.00393217759e-06
K00641.homoserine_O.acetyltransferase.,0.285714285714,-,0.155497818417,0.65041695118,-1.00846991354e-05
K00952.nicotinamide.nucleotide_adenylyltransferase.,0.285714285714,+,0.155497818417,0.295801304747,6.9697033641e-06
K03340.diaminopimelate_dehydrogenase.,0.285714285714,+,0.155497818417,0.0570480523115,3.37051807695e-05
K03405.magnesium_chelatase_subunit_I.,0.285714285714,-,0.155497818417,0.433375697412,-1.51741668511e-05
K15504..,0.285714285714,+,0.155497818417,0.057730564158,2.95127796667e-06
K07604.type_I_keratin._acidic.,0.285714285714,+,0.155497818417,0.305692287317,7.243729337e-07
K02652.type_IV_pilus_assembly_protein_PilB.,0.285714285714,+,0.155497818417,0.0204687691519,4.29282601088e-05
K03928.carboxylesterase.,0.285714285714,+,0.155497818417,0.112045451776,9.8071852424e-06
K11434.protein_arginine_N.methyltransferase_1.,0.285714285714,-,0.155497818417,0.882436369383,-2.11643421612e-07
K01818.L.fucose_isomerase.,0.285714285714,+,0.155497818417,0.0338122530271,3.38572965971e-05
K11806.WD_repeat_and_SOF_domain.containing_protein_1.,0.285714285714,-,0.155497818417,0.761406103759,-3.50184872579e-07
K15283..,0.285714285714,+,0.155497818417,0.0181744385292,3.60250501757e-06
K13100.pre.mRNA.splicing_factor_CWC22.,0.285714285714,+,0.155497818417,0.236014953529,2.08286747301e-06
K03737.putative_pyruvate.flavodoxin_oxidoreductase.,0.285714285714,+,0.155497818417,0.0300574045122,5.08654038397e-05
K05685.macrolide_transport_system_ATP.binding.permease_protein.,0.285714285714,+,0.155497818417,0.101000762151,1.88415493499e-05
K02967.small_subunit_ribosomal_protein_S2.,0.285714285714,+,0.155497818417,0.14265819478,2.86818704231e-05
K05967.hypothetical_protein.,0.285714285714,+,0.155497818417,0.460094591634,1.58745524839e-05
K13644.choline.ethanolamine_phosphotransferase.,0.285714285714,+,0.155497818417,0.0290801829703,3.61983579126e-06
K10891.fanconi_anemia_group_D2_protein.,0.285714285714,+,0.155497818417,0.0143583012057,3.9113099062e-07
K12591.exosome_complex_exonuclease_RRP6.,0.285714285714,+,0.155497818417,0.01127288921,7.45723962527e-07
K00415.ubiquinol.cytochrome_c_reductase_core_subunit_2.,0.285714285714,+,0.155497818417,0.006044886292,4.67685269608e-06
K11695.peptidoglycan_pentaglycine_glycine_transferase_.the_fourth_and_fifthglycine..,0.285714285714,+,0.155497818417,0.0113393047247,2.00866921047e-05
K12349.neutral_ceramidase.,0.285714285714,+,0.155497818417,0.00926514341494,2.0633796827e-06
K05649.ATP.binding_cassette._subfamily_A_.ABC1.._member_6.,0.285714285714,+,0.155497818417,0.0266035655041,3.45086359678e-07
K12741.heterogeneous_nuclear_ribonucleoprotein_A1.A3.,0.285714285714,+,0.155497818417,0.0375307149298,6.45457049502e-07
K06611.stachyose_synthetase.,0.285714285714,+,0.155497818417,0.0285830633587,3.15773873459e-07
K03995.complement_component_6.,0.285714285714,+,0.155497818417,0.0355216899198,3.11221676819e-06
K05551.3.oxoacyl.ACP_synthase_I.,0.285714285714,+,0.155497818417,0.0860763448905,4.07039444533e-07
K12885.heterogeneous_nuclear_ribonucleoprotein_G.,0.285714285714,+,0.155497818417,0.00870324889794,1.06321277555e-06
K09093.aryl_hydrocarbon_receptor.,0.278571428571,+,0.177718192606,0.669476497627,3.54478817687e-07
K06935.queuosine_biosynthesis_protein_QueC.,0.278571428571,-,0.177718192606,0.0364171139049,-5.05066869064e-06
K13987.ADP.sugar_pyrophosphatase.,0.278571428571,-,0.177718192606,0.0426608195534,-1.19487599137e-05
K03379.cyclohexanone_monooxygenase.,0.278571428571,-,0.177718192606,0.0227342570327,-5.72029369362e-06
K13629.D.serine_transporter.,0.278571428571,-,0.177718192606,0.625580525658,-3.80717656128e-06
K13934.phosphoribosyl.dephospho.CoA_transferase.,0.278571428571,-,0.177718192606,0.0838117073343,-3.07069916021e-06
K06638.mitotic_spindle_assembly_checkpoint_protein_MAD1.,0.278571428571,-,0.177718192606,0.151140277378,-1.37260036979e-05
K11835.ubiquitin_carboxyl.terminal_hydrolase_4.11.15.,0.278571428571,-,0.177718192606,0.637970793453,-2.64863500689e-07
K15525..,0.278571428571,-,0.177718192606,0.084132213544,-7.41778069826e-06
K06077.outer_membrane_lipoprotein_SlyB.,0.278571428571,+,0.177718192606,0.792109624146,2.41270610209e-06
K08354.thiosulfate_reductase_cytochrome_b_subunit.,0.278571428571,-,0.177718192606,0.726272948406,-1.94131662941e-06
K00446.catechol_2.3.dioxygenase.,0.278571428571,-,0.177718192606,0.273923605558,-6.27050986e-05
K12269.accessory_secretory_protein_Asp2.,0.278571428571,-,0.177718192606,0.0842594170968,-2.55407088967e-06
